Open,High,Low,Close,Adj Close,Volume,Company,Date,Direction,description,Compound,Negative,Neutral,Positive
3627.149902,3717.350098,3627.149902,3709.050049,3709.050049,9697,10,06-09-2023,1,"Nifty, Sensex end higher; Divi’s Lab, HDFC Bank top gainers; Hindalco, Tata Steel top losers; IRFC, RVNL, LIC, other stocks that buzzed in trade on September 6, 2023  Business Today",0.2263,0.095,0.728,0.176
3677.949951,3710.5,3670.850098,3695.600098,3695.600098,4836,10,08-09-2023,0,"Divis Lab share price Today Live Updates : Divis Lab closed today at ₹3697.85, up 0.11% from yesterday's ₹3693.8 | Mint  Mint",0.296,0,0.896,0.104
3789,3835.199951,3739.550049,3749.550049,3749.550049,9549,10,13-09-2023,0,"Divis Lab share price Today Live Updates : Divis Lab closed today at ₹3745.2, down -1.05% from yesterday's ₹3785.1 | Mint  Mint",0.296,0,0.896,0.104
3814.75,3817.449951,3774,3783.800049,3783.800049,2888,10,18-09-2023,0,"Divis Lab share price Today Live Updates : Divis Lab closed today at ₹3777.25, down -0.98% from yesterday's ₹3814.8 | Mint  Mint",0.296,0,0.896,0.104
3732.600098,3857.399902,3732.600098,3766.100098,3766.100098,21810,10,27-09-2023,0,Nigerian delegation in state to learn about rice fortification  Times of India,0,0,1,0
3832.25,3832.25,3651.800049,3663.850098,3663.850098,7427,10,28-09-2023,0,"Meet daughter of richest Indian scientist, who is director of Rs 1 lakh crore firm; her net worth is...  DNA India",0.6486,0,0.773,0.227
3671.050049,3784,3671.050049,3764.75,3764.75,4098,10,29-09-2023,0,Gainers and losers: 10 Nifty stocks that moved the most on September 29  Moneycontrol,-0.1779,0.188,0.663,0.149
3775.050049,3775.050049,3707,3721.449951,3721.449951,3003,10,03-10-2023,0,"Large-cap stocks cross 50-day SMA, indicating potential investment ...  Investing.com",0,0,1,0
3689.949951,3702.350098,3648.300049,3698.100098,3698.100098,4423,10,05-10-2023,0,HDFC Bank & Minda Corp: What Sunny Agrawal of SBI Securities says on these 2 stocks  Business Today,0.6124,0,0.737,0.263
3685.100098,3727.350098,3685.100098,3720.449951,3720.449951,5659,10,06-10-2023,0,"Analyst call tracker: Analysts increasingly bearish on Divi's Labs, Dr Reddy's  Moneycontrol",0,0,1,0
3702,3721.449951,3685.949951,3714.149902,3714.149902,2932,10,10-10-2023,0,Divi's Laboratories Ltd Share Latest News : 3500 रुपये का स्तर है अहम ...  Sharemanthan,0.296,0,0.855,0.145
3713.699951,3766.899902,3713.699951,3747.699951,3747.699951,9345,10,11-10-2023,0,'Rest of Middle East may rely on India': How Israel-Hamas war will impact Indian pharma exports  Business Today,-0.5994,0.187,0.813,0
3760,3789.75,3730,3757.25,3757.25,6014,10,12-10-2023,0,"Divis Lab share price Today Live Updates : Divis Lab closed today at ₹3757.25, up 0.25% from yesterday's ₹3747.7 | Mint  Mint",0.296,0,0.896,0.104
3718.050049,3760.850098,3718.050049,3733.149902,3733.149902,5538,10,13-10-2023,0,Chennai lab fined Rs 30K for wrong indicator in blood test report  IndiaTimes,-0.4767,0.205,0.795,0
3625,3625,3535.699951,3556.699951,3556.699951,48538,10,20-10-2023,0,"Divis Lab share price Today Live Updates : Divis Lab closed today at ₹3563.35, down -2.04% from yesterday's ₹3637.7 | Mint  Mint",0.296,0,0.896,0.104
4438.950195,4456,4315.049805,4349.049805,4315.310059,16879,11,22-12-2022,0,CardiaCare to partner with Dr. Reddy's Laboratories in India  Mass Device,0,0,1,0
4385.700195,4385.700195,4320,4331.450195,4297.847168,3102,11,19-01-2023,0,Class 3 Medicines Recall: Dr Reddy's Laboratories (UK) Ltd ...  GOV.UK,0,0,1,0
4470.049805,4533,4464.549805,4510.549805,4475.557129,3893,11,17-02-2023,1,Dr. Reddy’s Laboratories has an ambitious growth strategy; how far can they succeed?  Business Today,0.836,0,0.574,0.426
4489.100098,4489.100098,4355.299805,4415,4380.748535,5326,11,27-02-2023,0,Dr. Reddy's Laboratories Announces Agreement to Acquire Mayne ...  Business Wire,0.4939,0,0.758,0.242
4402.100098,4446.299805,4364,4436,4401.585449,3173,11,03-03-2023,0,"Samsung, Olympus, Dr. Reddy's—Fierce Pharma Asia  FiercePharma",0,0,1,0
4404.049805,4455.450195,4404.049805,4436.399902,4401.982422,1887,11,06-03-2023,0,Dr Reddy's snaps up generic manufacturer's US portfolio  OutSourcing-Pharma.com,0,0,1,0
4380,4426.649902,4369.100098,4383,4348.99707,3196,11,16-03-2023,0,India's Eris buys nine dermatology brands from Dr. Reddy's for $33 ...  Reuters,0,0,1,0
4454.950195,4491.950195,4383.299805,4441.799805,4407.340332,30617,11,20-03-2023,0,"Coya Therapeutics, Inc. Announces an Agreement with Dr. Reddy's ...  Business Wire",0.4939,0,0.775,0.225
4899.950195,4939,4879.899902,4908.950195,4870.866699,8659,11,19-04-2023,0,FIIs buy Dr Reddy’s shares for 4 consecutive quarters: Should you buy? | Mint  Mint,0.296,0,0.845,0.155
4819.049805,4878.600098,4819.049805,4870.100098,4832.317871,3417,11,21-04-2023,0,Dr. Reddy's Laboratories Announces the Launch of Treprostinil ...  Business Wire,0,0,1,0
4965.049805,4987,4920.100098,4936.899902,4898.599609,4733,11,05-05-2023,0,Dr Reddy's Laboratories launches Regadenoson injection in US market  Business Standard,0,0,1,0
4915.049805,4967.700195,4845.700195,4906.450195,4868.38623,6523,11,08-05-2023,0,"Junshi Biosciences, Dr. Reddy's to develop and market toripalimab  Pharmaceutical Technology",0,0,1,0
4975,4975,4840,4868,4830.234375,9049,11,10-05-2023,0,"Dr Reddy's Q4: Firm declares dividend of ₹40, check details here | Mint  Mint",0,0,1,0
4444.950195,4444.950195,4383.399902,4389.049805,4354.999512,7508,11,19-05-2023,0,RDY: Dr. Reddy's Laboratories (RDY) Is the Pharmaceutical Stock to ...  StockNews.com,0,0,1,0
4461.049805,4524.700195,4460.549805,4520.450195,4485.380859,6493,11,24-05-2023,0,"Zacks Industry Outlook Highlights Amphastar, Dr. Reddy's and Teva Pharmaceutical  Yahoo Finance",0,0,1,0
4539.950195,4539.950195,4481.399902,4502.149902,4467.222168,7498,11,25-05-2023,0,Dr. Reddy's subsidiary Aurigene plans $40M expansion in India  FiercePharma,0,0,1,0
4570.049805,4639,4570.049805,4635.149902,4599.19043,3442,11,06-06-2023,0,Dr. Reddy's (RDY) Meets Goals in Actemra Biosimilar Study  Yahoo Finance,0,0,1,0
4684.950195,4706.399902,4646.200195,4669.549805,4633.32373,3985,11,09-06-2023,0,"Buy Dr. Reddy's Laboratories, target price Rs 5,161: Nomura  The Economic Times",0,0,1,0
4873.5,4926.549805,4869.850098,4902.149902,4864.119141,3090,11,20-06-2023,1,"FDA inspectors ding one Dr. Reddy's plant in India, clear another  FiercePharma",0.3818,0,0.809,0.191
4901.350098,5015,4901.350098,4993.600098,4954.859863,57778,11,23-06-2023,0,Dr Reddy’s Laboratories share price rises as drug maker enters trade generics biz  Business Today,0.296,0,0.864,0.136
5254.950195,5254.950195,5145.549805,5156,5116,3582,11,10-07-2023,0,Dr. Reddy's Selects AWS as Preferred Cloud Provider to Develop ...  Amazon Press Release,0.1779,0,0.884,0.116
5144.75,5162.25,5077.700195,5090.350098,5090.350098,25831,11,14-07-2023,1,Dr. Reddy's Laboratories (NSE:DRREDDY) Could Easily Take On More Debt  Simply Wall St,-0.101,0.172,0.679,0.148
5092,5243,5092,5231.100098,5231.100098,10582,11,17-07-2023,0,Dr Reddy’s rises 2% on plans to buy 26% stake in O2 Renewable Energy  Moneycontrol,0.2732,0,0.87,0.13
5226,5392.350098,5226,5340.700195,5340.700195,52085,11,20-07-2023,0,Dr Reddy's hits 52-week high as USFDA concludes PAI at Srikakulam unit with zero observations  Moneycontrol,0,0,1,0
5329.899902,5338.950195,5280,5287.700195,5287.700195,23905,11,21-07-2023,0,FDA Accepts BLA for Dr. Reddy’s Rituximab Biosimilar for Review  JD Supra,0.3182,0,0.827,0.173
5426.350098,5489.049805,5402,5476.5,5476.5,9393,11,26-07-2023,1,India's Dr Reddy's beats Q1 profit view on strong North America ...  Reuters,0.7351,0,0.64,0.36
5631.049805,5737.25,5631.049805,5658,5658,35713,11,08-08-2023,0,Phani Mitra appointed as Chief Digital and Information Officer at Dr ...  ETCIO,0,0,1,0
5670,5881.950195,5670,5866.399902,5866.399902,98332,11,09-08-2023,0,"Breakout Stocks: How NLC India, Ircon International and Dr Reddy’s Labs are looking on charts for Thursday  Economic Times",0,0,1,0
5885,5916.850098,5804.700195,5841.600098,5841.600098,33440,11,10-08-2023,0,Dr. Reddy's Laboratories Announces its Launch of Saxagliptin and ...  Business Wire,0,0,1,0
5830.899902,5881.049805,5807.799805,5815.049805,5815.049805,20067,11,11-08-2023,0,Vifor vs Dr. Reddy's Laboratories: A Closer Look at Product-by ...  Lexology,0,0,1,0
5820,5878.299805,5800.049805,5820.200195,5820.200195,12084,11,14-08-2023,0,"Zacks Industry Outlook Highlights Amphastar Pharmaceuticals, Dr. Reddy's Laboratories and Teva Pharmaceutical  Yahoo Finance",0,0,1,0
5918.950195,5979.649902,5840.149902,5872.100098,5872.100098,23073,11,18-08-2023,0,"Dr Reddy's Laboratories, Indian Bank and 4 other BSE 200 stocks hit new 52-week high  Economic Times",0,0,1,0
5975,5986.200195,5891.799805,5903,5903,35629,11,24-08-2023,1,Dr. Reddy’s Laboratories: Bullish to sideways  Economic Times,0,0,1,0
5649.950195,5649.950195,5551.049805,5578.200195,5578.200195,8328,11,01-09-2023,1,Dr. Reddy’s Laboratories wins the Learning Champion Award  People Matters,0.9042,0,0.33,0.67
5560.049805,5637.75,5559.100098,5581.149902,5581.149902,34883,11,06-09-2023,0,How A Potential Acquisition Of Cipla Could Impact Dr Reddys  BQ Prime,0,0,1,0
5627.399902,5719.100098,5627.399902,5676.25,5676.25,16970,11,12-09-2023,0,Is Dr. Reddy's Laboratories Limited's (NSE:DRREDDY) Recent Stock Performance Tethered To Its Strong Fundamentals?  Simply Wall St,0.5106,0,0.829,0.171
5700.049805,5755.850098,5669.899902,5740.850098,5740.850098,10347,11,13-09-2023,0,"Zacks.com featured highlights Caterpillar, KB Home, Walmart, Dr. Reddy's Laboratories and FedEx  Yahoo Finance",0,0,1,0
5631.399902,5692.950195,5502.100098,5516.350098,5516.350098,14677,11,22-09-2023,0,Prestige Biologics Partners with Dr. Reddy's Laboratories Subsidiary ...  Lexology,0,0,1,0
5500.049805,5507.399902,5412,5425.549805,5425.549805,4308,11,28-09-2023,0,"Dr Reddy share price Today Live Updates : Dr Reddy closed today at ₹5425.55, down -1.26% from yesterday's ₹5494.85 | Mint  Mint",0.296,0,0.896,0.104
5430.049805,5629.549805,5430.049805,5586.75,5586.75,10987,11,29-09-2023,0,Dr Reddy's Laboratories incorporates wholly-owned subsidiary in Jamaica; stock rises 1%  Moneycontrol,0,0,1,0
5578,5583.950195,5450,5459.799805,5459.799805,7858,11,03-10-2023,0,"Dr. Reddy's Laboratories falls Tuesday, underperforms market  MarketWatch",0,0,1,0
5410.049805,5488.049805,5410,5421,5421,24538,11,06-10-2023,0,"Analyst call tracker: Analysts increasingly bearish on Divi's Labs, Dr Reddy's  Moneycontrol",0,0,1,0
5420.950195,5525.149902,5407.299805,5496.299805,5496.299805,7777,11,09-10-2023,0,Dr. Reddy’s arm faces antitrust complaint in U.S. over cancer drug Revlimid  The Hindu,-0.765,0.355,0.645,0
5475.049805,5485.299805,5425.799805,5477.25,5477.25,8078,11,10-10-2023,0,"Buzzing Stocks: Titan, Maruti Suzuki, PNB, Indian Oil, Dr Reddy's and others in news  Moneycontrol",0,0,1,0
5599.950195,5599.950195,5518.350098,5529.899902,5529.899902,3499,11,12-10-2023,0,Dr Reddy's faces 9 observations after USFDA inspection of Hyderabad unit  CNBCTV18,0,0,1,0
5400.049805,5520.549805,5400.049805,5461,5461,13555,11,13-10-2023,0,"Stocks to watch: Infosys, HCL Tech, Mphasis, Dr Reddy’s Labs  The Financial Express",0,0,1,0
5514.950195,5514.950195,5461,5490.149902,5490.149902,12961,11,16-10-2023,0,"Courting Cipla: Why giants like Blackstone, Torrent Pharma and Dr Reddy's want to buy the pharma major  Business Today",0.4215,0,0.817,0.183
5471.049805,5570,5471.049805,5548.850098,5548.850098,29006,11,17-10-2023,0,"Stocks to buy: Biocon, Dr Reddy’s, Sun Pharma, among Phillip Capital’s pharma stock picks for up to 22% upside | Mint  Mint",0,0,1,0
5540,5692,5540,5675.850098,5675.850098,18083,11,18-10-2023,1,Dr Reddy’s Labs gets nod to study popular weight loss medication  The Indian Express,0.128,0.135,0.702,0.164
5635.299805,5669,5610.25,5624.5,5624.5,46515,11,19-10-2023,0,Dr. Reddy's Labs ADR Earns Relative Strength Rating Upgrade  Investor's Business Daily,0.4939,0,0.775,0.225
5649.950195,5649.950195,5553,5571.5,5571.5,3642,11,20-10-2023,0,Global Generic Drugs Strategic Business Report 2023: Market to ...  GlobeNewswire,0,0,1,0
3727,3732.949951,3637.300049,3701.75,3661.320068,11301,12,10-11-2022,0,Eicher Motors Q2 consolidated net profit rises by 76% to ₹656.86 cr | Mint  Mint,0.4404,0,0.818,0.182
3390,3412.699951,3365,3379.75,3342.836914,6825,12,21-11-2022,0,Eicher Motors appoints Vidhya Srinivasan as CFO  ETCFO.com,0,0,1,0
3245.149902,3313.800049,3165.600098,3280,3244.17627,15356,12,29-12-2022,0,India's Eicher Motors to invest in Spanish EV firm Stark  Reuters,0,0,1,0
3310,3310,3218,3229.100098,3193.832275,11702,12,30-12-2022,0,"Buzzing Stocks | Eicher Motors, Welspun India, NDTV, HG Infra and others in news today  Moneycontrol",0,0,1,0
3215.199951,3248.699951,3203.550049,3229,3193.733398,15489,12,02-01-2023,0,Eicher Motors Invests €50 Million in Stark Future  Vurbmoto,0,0,1,0
3152.100098,3223.149902,3144.199951,3202.199951,3167.226074,9460,12,23-01-2023,0,"Eicher Motors Ltd Share Price Today, EICHERMOT Share Price ...  Business Today",0.5267,0,0.694,0.306
3220.050049,3352.899902,3220.050049,3305.399902,3269.298828,31632,12,01-02-2023,0,"Eicher Motors sells 7,181 CV units in January'23  Business Standard",0,0,1,0
3262,3299,3146.25,3174.850098,3140.174805,25462,12,14-02-2023,0,"Adani Enterprises, ONGC, Eicher Motors, Bata Q3 results today | Mint  Mint",0,0,1,0
3199.600098,3340,3199.600098,3312.5,3276.321533,39049,12,15-02-2023,1,"Buy Eicher Motors, target price Rs 4065: ICICI Direct  The Economic Times",0,0,1,0
3320.050049,3343,3270,3287.899902,3251.98999,22018,12,16-02-2023,0,1:10 stock split: Auto stock turns ₹1 lakh into ₹15 crore in 14 years | Mint  Mint,0,0,1,0
3285.75,3335.449951,3275,3289.699951,3253.770508,18514,12,20-02-2023,0,Why Royal Enfield is a step ahead | Mint  Mint,0,0,1,0
3085.050049,3142,3085.050049,3138.899902,3104.617432,7366,12,01-03-2023,0,"Auto Sales In February 2023: Hero MotoCorps Dispatches Rise 10%, Eicher Motors Sales Jump  BQ Prime",0.5574,0,0.806,0.194
3049.949951,3049.949951,2985.649902,3010.75,2977.867188,14628,12,14-03-2023,1,"Hot Stocks | Bandhan Bank, Eicher Motors, Persistent Systems may fetch good returns in a falling market  Moneycontrol",0.3182,0.086,0.757,0.157
2925,2930.75,2886.100098,2908.949951,2877.178955,7005,12,24-03-2023,1,Eicher Motors vs Hero MotoCorp vs TVS Motor shares: Which auto stock can give better returns? | Mint  Mint,0.8271,0,0.633,0.367
2925.899902,3058,2925.899902,3051.899902,3018.567627,13076,12,11-04-2023,0,"Eicher Motors, Petronet LNG, Kajaria, Indian Hotels & Godrej CP: 5 stocks that can rally in near term  Business Today",0,0,1,0
3135,3230,3134.550049,3209.449951,3174.396973,20436,12,13-04-2023,0,Eicher Motors Shares Gain As Goldman Sachs Bets On Profitable Growth  BQ Prime,0.8779,0,0.448,0.552
3213.149902,3253.199951,3208.600098,3225.350098,3190.123291,9319,12,17-04-2023,0,"Trade Spotlight | What's your strategy for Welspun India, Graphite India, Eicher Motors today  Moneycontrol",0,0,1,0
3320,3380,3320,3354,3317.368164,15521,12,02-05-2023,0,Indian automakers post lacklustre April commercial vehicles sales ...  Reuters,0,0,1,0
3417,3419.300049,3389.050049,3407.050049,3369.838867,4928,12,11-05-2023,0,India's Eicher Motors beats Q4 profit view as demand for two ...  Reuters,0.34,0.097,0.714,0.188
3494,3647.199951,3494,3630.600098,3590.947266,198345,12,12-05-2023,1,"Eicher Motors Consolidated March 2023 Net Sales at Rs 3,804.32 crore, up 19.13% Y-o-Y  Moneycontrol",0,0,1,0
3526.050049,3606.199951,3526.050049,3601.300049,3561.967285,34809,12,23-05-2023,0,"Bulk deals: Eicher Motors, SpiceJet, Syrma SGS Technology others exchange hands; Check buyers & sellers | Mint  Mint",0,0,1,0
3689.449951,3732,3686.350098,3715.100098,3674.524414,13654,12,01-06-2023,0,"Eicher Motors total commercial vehicle sales in May rise 11.6% YoY to 6,289 units; share price gains | Mint  Mint",0.5574,0,0.787,0.213
3729.949951,3746.25,3660,3699.600098,3659.193604,13596,12,02-06-2023,0,"Hero MotoCorp, Tata Motors, Eicher Motors, Ashok Leyland: Auto stocks that analysts like post May sales data  Business Today",0.7269,0,0.736,0.264
3701.149902,3709,3664.050049,3670.100098,3630.015869,8377,12,05-06-2023,0,"JP Morgan sees a fall in Eicher Motors share price, stock under pressure  Moneycontrol",0.368,0.13,0.591,0.28
3699.850098,3722,3685,3705.550049,3665.078613,4439,12,06-06-2023,1,NCLT Rejects Insolvency Plea Against Eicher Motors: NCLT Delhi  Live Law - Indian Legal News,-0.4019,0.192,0.719,0.09
3577,3615.449951,3558,3592.300049,3553.06543,8239,12,12-06-2023,0,These 4 Measures Indicate That Eicher Motors (NSE:EICHERMOT) Is Using Debt Safely  Simply Wall St,0.1779,0.141,0.678,0.181
3584,3639.050049,3584,3594,3554.746826,10991,12,13-06-2023,1,Eicher Motors and More Among Top Brokerage Calls This Week  Zee Business,0.2682,0,0.841,0.159
3530.050049,3559.600098,3492.100098,3539.850098,3501.188477,8790,12,16-06-2023,0,"Stocks To Watch: Tech Mahindra, Titagarh Wagons, TVS Motor, Torrent Pharma, NLC India, Eicher Motors  BQ Prime",0,0,1,0
3582,3584.75,3534.399902,3570.300049,3531.305908,8893,12,21-06-2023,0,"Eicher Motors share price Today Live Updates : Eicher Motors closed today at ₹3571.5, up 0.17% from yesterday's ₹3565.35 | Mint  Mint",0.296,0,0.896,0.104
3515.050049,3571,3515.050049,3548,3509.249268,5941,12,26-06-2023,1,"Hot Stocks: Brokerages on Tata Consumer, Eicher Motors and Asian Paints  Economic Times",0,0,1,0
3561,3566.600098,3537.300049,3545.850098,3507.122803,8763,12,28-06-2023,0,"Eicher Motors share price Today Live Updates : Eicher Motors closed today at ₹3545.85, up 0.28% from yesterday's ₹3535.85 | Mint  Mint",0.296,0,0.896,0.104
